source,name,category,town,address,website,phone,email
osm,Odre,restaurant,Manhattan,,https://odrenyc.com,,info@odrenyc.com
osm,Acre,restaurant,Manhattan,,https://www.acrenyc.com/,+1-718-954-9074,contact@acrenyc.com
osm,Barry X Ball,atelier,Manhattan,,https://www.barryxball.com,,info@barryxball.com
osm,Rule of Thirds,restaurant,Manhattan,,https://www.thirdsbk.com,,kanpai@thirdsbk.com
osm,The Django,bar,Manhattan,2 6th Avenue New York NY 10013,https://www.thedjangonyc.com/,+1-212-519-6649,info@thedjangonyc.com
osm,Slowear,clothes,Manhattan,,https://www.slowear.com/us-en/store-lafayette.html,+16 465363690,store.newyorklafayette@slowear.com
osm,Churrascaria Boi Na Brasa,restaurant,,70 Adams Street Newark NJ 07105,http://boinabrasa.com,+1-973-589-6069,info@boinabrasa.com
osm,Bambina Blue Gelato,ice_cream,Manhattan,,https://bambinablue.com/,+1-646-692-3452,info@bambinablue.com
osm,Cafiero Select,antiques,Manhattan,,https://cafieroselect.com/,,info@cafieroselect.com
osm,Toto Hair,hairdresser,Manhattan,201 Grand Street New York NY 10013,https://totohairs.com/,+1-212-431-1630,customerservice@totohairs.com
osm,Drake's,clothes,Manhattan,,https://us.drakes.com/,,canalstreet@drakes.com
osm,Pylos Restaurant,restaurant,Manhattan,128 East 7th Street New York NY 10009,https://pylosrestaurant.com/,+1 212 473 0220,info@pylosrestaurant.com
osm,Empire Threading Salon,beauty,,18-10 Weirfield Street,https://empirethreadingsalon.com/,+1-718-368-9599,aspansingh14@gmail.com
osm,Michaeli Bakery,bakery,Manhattan,401 East 90th Street 10128,https://wwe.michaelibakery.com,+1 646-360-2284,adir@michaelibakery.com
osm,Johnny Karate,sports_centre,,,https://johnnykaratenyc.com,+1-347-677-3581,johnnykaratenyc@gmail.com
osm,Bokki,fast_food,,,http://bokkiseoul.com,+1-718-243-1342,info@bokkiseoul.com
osm,5 Borough Pawn Shop,pawnbroker,,2025 Mermaid Avenue Brooklyn NY 11224,https://www.5boroughpawn.com,+1-800-794-5901,5boroughpawn@gmail.com
osm,Champagne Problems,bar,Manhattan,207 Bowery New York NY 10002-2869,https://champagneproblemsnyc.com,+1 646-386-7733,enjoy@champagneproblemsnyc.com
osm,Nakaji,restaurant,Manhattan,48 Bowery 10013,https://www.nakajinyc.com,+1-646-478-8282,contact@nakajinyc.com
osm,Glass Desire partitions,company,,1951 68th Street Brooklyn NY 11204,https://www.glass-desire.com,+1-347-860-7999,sales@glass-desire.com
osm,Bellucci's Pizzeria,restaurant,Manhattan,37-08 30th Avenue Astoria NY 11103,https://belluccis.com/,+1 718 407 2497,info@belluccis.com
osm,Fortuna,restaurant,Manhattan,,https://fortunanyc.com,,info@fortunanyc.com
osm,Piccante,restaurant,,,https://piccanteny.com,+1-718-833-3919,info@piccanteny.com
osm,Tiger Crane Tattoo,tattoo,,,https://tigercranetattoo.com,,tigercranetattoo@gmail.com
osm,Batista & Associates,tax_advisor,,407 61st Street 11220,https://www.batistaassociates.com,+1-718-492-0002,info@batistaassociates.com
osm,Guzman Business Services,tax_advisor,,,https://www.guzmanbs.com,+1-718-788-0608,guzmanbs@guzmanbs.com
osm,Consulate General of Poland,diplomatic,Manhattan,233 Madison Avenue New York NY 10016,https://newyork.mfa.gov.pl/,+1 646 2372100,nowyjork.kg.sekretariat@msz.gov.pl
osm,Abhaya Yoga,fitness_centre,Manhattan,55 Prospect Street 11201,https://abhayayoga.com,,staff@abhayayoga.com
osm,Magic Jewelry,jewelry,Manhattan,15 Elizabeth Street New York NY 10013,https://www.magicjewelrynyc.com/,+12123431666,info@magicjewelrynyc.com
osm,Yu & Me Books,books,Manhattan,44 Mulberry Street New York NY 10013,https://www.yuandmebooks.com/,+16465591165,info@yuandmebooks.com
osm,Taste of India II,restaurant,,287 New Dorp Lane Staten Island NY 10306,https://www.tasteofindia2.com/,+1 718-987-4700,tasteofindiasi@gmail.com
osm,Don Paco Lopez,fast_food,,,https://donpacolopez.com,+1-718-439-1144,anel.s.mejia@gmail.com
osm,Yafa Cafe,cafe,,4415 4th Avenue Brooklyn NY 11220,https://www.yafabrooklyn.com,+1-347-464-3999,hello@yafabrooklyn.com
osm,Terina,restaurant,,8424 3rd Avenue 11209,https://www.terinanyc.com,+1-718-619-1191,info@terinanyc.com
osm,Omen Azen,restaurant,Manhattan,113 Thompson Street New York NY 10012,https://www.omen-azen.com/,+1-212-925-8923,info@omen-azen.com
osm,Crystal Bubbles,laundry,,,http://crystalbubbleslaundromat.com,+1-718-836-8383,info@crystalbubbleslaundromat.com
osm,Breuckelen Distilling,distillery,,77 19th Street 11232,https://brkdistilling.com,+1-347-725-4985,info@brkdistilling.com
osm,Countrywide Builders,construction,,100 Beard Street 11231,https://countywidebuildersny.com,+1-718-964-6070,info@countywidebuildersny.com
osm,NY Printing & Graphics,printer,,481 Van Brunt Street 11231,https://www.nyprintinggraphics.com,+1-718-858-6777,info@nyprintinggraphics.com
osm,Rightway Restoration & Cleaning,company,,98 Beard Street 11231,http://rightwayrestoration.net,+1-718-234-5667,office@rightwayservice.com
osm,VERS,bar,Manhattan,714 9th Avenue New York NY 10019,https://www.versnyc.com/,,rsvp@versnyc.com
osm,AD:ROIT,architect,Manhattan,1751 2nd Avenue New York NY 10128,https://www.ad-roit.com,+1-203-407-9885,info@designbyadroit.com
osm,Neta Shari,restaurant,,1718 86th Street,https://www.netashari.nyc/,+1 347-210-8438,info@netashari.nyc
osm,P.I.T. Records and Books,music,Manhattan,411 South 5th Street Brooklyn NY 11211,https://www.propertyistheft.org,+1-347-763-0333,vivapitrecords@gmail.com
osm,Acker Merrall & Condit,alcohol,Manhattan,160 West 72nd Street New York NY 10023,https://www.ackerwines.com/,+1 212-787-1700,store@ackerwines.com
osm,8-Bit Bites,fast_food,Manhattan,77 2nd Avenue 10003,https://8bitbitesbk.com,+1-646-398-8385,8bitbitesbk@gmail.com
osm,Kanoyama,restaurant,Manhattan,175 2nd Avenue 10003,https://kanoyama.com,+1-212-777-5266,kanoyamafinance@gmail.com
osm,Crown Heights Farmstand,farm,,Crown Street Brooklyn NY 11225,https://www.grownyc.org/farmstand/crownheights,,fai@grownyc.org
osm,Allergy MD,doctors,,,https://allergymd.nyc/,+1-718-392-1910,hello@allergymd.nyc
osm,Da Long Yi Hot Pot,restaurant,Manhattan,42-22 Crescent Street Long Island City NY 11101,https://www.dalongyinyc.com/,+1-347-813-4569,service@dalongyinyc.com
osm,Movement Gowanus,sports_centre,,242 Butler Street 11217,https://gowanus.thecliffsclimbing.com,+1-929-567-7625,gowanus@thecliffsclimbing.com
osm,Sorella Hair Salon,hairdresser,,3917 Amboy Road Staten Island NY 10308,https://www.instagram.com/sorellahairsalonnyc/?hl=en,+1-718-223-7566,sorellahairsalon@aol.com
osm,Winter Wolf,hvac,,,https://www.winterwolftechvac.com,+1-718-454-7374,german@winterwolfcorp.com
osm,Prospect Bark,animal_boarding,,,https://www.prospectbark.com,+1-212-884-2275,info@wilsonspetcare.com
osm,PubKey,bar,Manhattan,85 Washington Place New York NY 10011,https://pubkey.bar/,+1 305 773 4249,events@pubkey.com
osm,Maya’s Snack Bar,fast_food,,,https://mayassnackbar.com,+1-347-384-2625,hi@multigrain.com
osm,Atlas Kitchen,trade,,,https://atlaskitchenequipments.com,+1-718-333-5888,info@atlaskitcheninc.com
osm,Red’s Wine & Spirits,alcohol,,,https://redsliquors.com,+1-718-238-4400,orders@redsliquors.com
osm,Fiona’s Bar,bar,,562 Flatbush Avenue 11225,https://www.fionasbar.com,+1-718-282-2047,adrianne@fionasbar.com
osm,Silver Rice,fast_food,,575 Flatbush Avenue 11225,https://www.silverrice.com/location/lefferts-gardens/,+1-347-789-9875,lg@silverrice.com
osm,The Light Rail Cafe,restaurant,,237 Randolph Street 07304,https://www.lightrailcafe.com,+1 201-434-9900,lightrailcafemanager@gmail.com
osm,La Brujeria,restaurant,,590 Grand Street,https://www.la-brujeria.com,+1 201-267-6760,labrujeriajc@mail.com
osm,Mordi's Sandwich Shop,restaurant,,321 Communipaw Avenue,https://mordissandwichshop.com,+1 551-203-2348,info@mordisfoodtruck.com
osm,Harry's Daughter,restaurant,,339 Communipaw Avenue,https://harrysdaughter.com/contact,+1 201-433-2741,eat@harrysdaughter.com
osm,My Merchandise Inc.,wholesale,Manhattan,58-96 57th Street Maspeth NY 11378,http://mymerchandisesale.com/,+1-718-381-8818;+1-718-381-8829,mymerchandisesale@gmail.com
osm,Drexel Estimating LLC,company,Manhattan,132 East 43rd Street New York NY 10174,https://www.drexelestimatingllc.com,+1-516-380-2804,drexelestimating@gmail.com
osm,Astro Gallery of Gems,gift,Manhattan,417 5th Avenue New York NY 10016,https://astrogallery.com/,+1-212-889-9000,customerservice@astrogallery.com
osm,Sheel Mashi,fast_food,,7101 5th Avenue 11209,https://sheelandmashiusa.com,,info.example@poizzan.comi
osm,Little Rascal,restaurant,Manhattan,163 Elizabeth Street 10012,https://www.littlerascalrestaurant.com/nolita,+1-212-966-0446,littlerascalrestaurant@gmail.com
osm,iScano,company,Manhattan,223 East 28th Street New York NY 10016,https://iscano.com/3d-laser-scanning-new-york-city/,+1-917-383-3456,info@iscano.com
osm,Pilates by Simona,fitness_centre,,,https://www.pilatesbysimona.com,+1-917-909-1067,info@pilatesbysimona.com
osm,Nudibranch,restaurant,Manhattan,125 1st Avenue,https://nudibranchnyc.com,,admin@nudibranchnyc.com
osm,Jiang's Kitchen,restaurant,Manhattan,,https://www.jiangskitchenny.com,+1-646-398-7722,jiangskitchenny@gmail.com
osm,Vegan Grill,fast_food,Manhattan,,https://www.vegangrillnyc.com,,rabbi@ikckosher.com
osm,Worth & Worth,clothes,Manhattan,,https://hatshop.com,,info@hatshop.com
osm,Tom's Juice,fast_food,Manhattan,,https://www.tomsjuicenyc.com,,tomsjuicenyc@gmail.com
osm,Shifka,fast_food,Manhattan,,https://www.shifkanyc.com,,hello@shifkanyc.com
osm,Pearlita,beauty,Manhattan,,https://pearlitanyc.com,,hello@pearlitanyc.com
osm,11 Tigers,bar,Manhattan,,https://www.11tigersnyc.com,+1-646-368-1422,11tigersnyc@gmail.com
osm,Hybrid Florist,florist,Manhattan,1601 York Avenue 10028,https://www.hybridflorist.com/,+1 212-289-5323,newhybridflorist@gmail.com
osm,Honey Badger,restaurant,,67 Fenimore Street 11225,https://honeybadgerbk.com,+1-646-670-0601,info@honeybadger.bk
osm,Risbo,restaurant,,,https://www.risbobk.com,+1-347-425-6112,info@risbobk.com
osm,Les' Blooms,florist,,65A Fenimore Street 11225,https://lesbloomsfloral.com,+1-347-627-4740,lesbloomsflorists@gmail.com
osm,The Palace,bar,Manhattan,206 Nassau Avenue,https://www.greenpointpalace.com,+1 718-383-3476,thegreenpointpalace@gmail.com
osm,Soul Dental West,dentist,Manhattan,853 11th Avenue New York NY 10019,https://souldentalnyc.com/,+1-646-437-6062,chelsea@souldentalnyc.com
osm,Hopscotch Montessori School,educational_institution,Manhattan,649 West 57th Street,https://www.hopscotchmontessori.com/,,info@hopscotchmontessori.com
osm,New York Ninja Academy,fitness_centre,Manhattan,625 West 55th Street,https://nycninja.com/,,ninjanewyorkcity@gmail.com
osm,Club Pilates,fitness_centre,Manhattan,601 West 57th Street,https://www.clubpilates.com/west57th/,+1 646-766-0290,west57@clubpilates.com
osm,Faux Brushes by Pierre Finkelstein,craft,,211 Bond Street 11217,https://www.fauxbrushes.com,+1-718-855-3535,info@fauxbrushes.com
osm,La Contenta,restaurant,Manhattan,102 Norfolk Street New York NY 10002-3310,https://lacontentanyc.com,+1-212-432-4180,info@lacontentanyc.com
osm,Nurse Bettie,bar,Manhattan,106 Norfolk Street New York NY 10002-3320,https://www.nursebettie.com,+1-212-477-7515,info@nursebettie.com
osm,Amy Thai Bistro,restaurant,,545 Flatbush Avenue 11225,https://www.amythaibistro.com,+1-718-462-1555,amythaibistro@gmail.com
osm,Vast Medspa,beauty,,537 Flatbush Avenue 11225,https://vastmedspa.com,+1-347-425-7555,info@vastmedspa.com
osm,Brouwerij Lane,pub,Manhattan,78 Greenpoint Avenue Brooklyn NY 11222,https://www.brouwerijlanenyc.com,+1-347-529-6133,orders@brouwerijlanenyc.com
osm,Fusion,restaurant,Manhattan,688 10th Avenue,https://www.fusionhknyc.com/,+1 212-956-0185,fusionhkbarandgrill@gmail.com
osm,Nute Juice,beverages,,457 Baldwin Avenue Jersey City NJ 07307,https://nutejuice.com/,+1-201-572-4201,juice@nutejuice.com
osm,Autotech Collision,car_repair,Manhattan,505 West 57th Street,https://autotechny.com/,+1-212-974-0400,customerservice@autotechny.com
osm,BOGGI Milano,clothes,Manhattan,10 Columbus Circle New York NY,https://www.boggi.com/en_IN/storedetails?country=US&city=&store=new-york-10-columbus-circle&id=1323,+1-646-893-1694,nyc.columbus@boggi.com
osm,LumLum,restaurant,Manhattan,404 West 49th Street,https://www.lumlumnyc.com/,+1 646-684-4618,info@lumlumnyc.com
osm,Delphinium Home,gift,Manhattan,353 West 47th Street,https://www.delphiniumhome.com/,+1-212-333-7732,delphiniumhome@gmail.com
osm,Ruth,bar,,,https://www.ruthonflatbush.com,,events@ruthonflatbush.com
osm,Knitty City,wool,Manhattan,208 West 79th Street,https://knittycitynyc.com/,+1-212-787-5896,pearl@knittycitynyc.com
osm,West African Health Foundation,association,,,https://www.wahealthfoundation.org,,info@wahealthfoundation.com
osm,Hair OSH,hairdresser,Manhattan,11 East 32nd Street,https://www.hairosh.com/,+1-646-821-6974,infohairosh32@gmail.com
osm,The Holler,bar,,,https://www.thehollernyc.com,+1-917-966-5723,nicole@thehollernyc.com
osm,Urban Hawker,food_court,Manhattan,135 West 50th Street New York NY 10019,https://www.urbanhawker.com/,,cfeeney@urbanspacenyc.com
osm,Level 78 Barber Shop,hairdresser,Manhattan,232 East 78th Street New York NY 10075,https://level78barber.com,+1-212-535-4936,ryagudayev42@gmail.com
osm,Releash NYC,pet_grooming,Manhattan,100 Riverside Boulevard,https://www.releashnyc.com/,,releashnyc@gmail.com
osm,Pharmacy 4U,pharmacy,,1919A Avenue U 11229,http://specialtypharmacy4u.com,+1-718-676-9770,rxpharmacy4u@gmail.com
osm,Balayage Me Salon,hairdresser,Manhattan,,https://www.balayageme.com,+1-212-260-8665,balayagemenyc@gmail.com
osm,Yama,restaurant,Manhattan,122 East 17th Street 10003,https://springtail-rhombus-2bch.squarespace.com,+1-212-475-0969,yama17order@gmail.com
osm,McMenamin Law Group,lawyer,Manhattan,1140 6th Avenue New York NY 10036,https://mcmenaminlawgroup.com/,+1-917-312-8334,info@silverlinecollective.com
osm,Mezcal Kitchen JC,restaurant,,,https://www.mezcalkitchenjc.com/,,mezcalkitchenjc@gmail.com
osm,Swadist,restaurant,,,https://www.swadistmeal.com/,,info@swadistmeal.com
osm,Buka,restaurant,,,https://www.bukanewyork.com,+1-347-763-0619,buka.newyork@gmail.com
osm,KS Dance Troupe,dance,,,https://www.ksjammdancetroupe.com,+1-347-789-4849,info@ksjammdancetroupe.com
osm,The Narativ House,clothes,,,https://www.thenarativ.com,+1-718-676-5154,connect@thenarativ.com
osm,The Word Is Change,books,,11216,https://www.thewordischange.com/,,info@thewordischange.com
osm,"Law Offices of Marina Shepelsky, P.C.",lawyer,,2415 Avenue U Brooklyn NY 11229,http://www.divorcelawyerny.org/,+1 718-769-6352,shepelskylaw@gmail.com
osm,Novilla Net,company,Manhattan,228 Park Ave South New York NY 10003,https://www.novilla.net,+18328154704,support@novilla.us
osm,Flatbush Nail Bar,beauty,,,https://flatbushnailbar.com,+1-347-365-8155,flatbushnailbar@gmail.com
osm,Brilliant Smiles Family Dental,dentist,,,https://www.brilliantsmilesnyc.com,+1-718-693-9811,brilliantdental@aol.com
osm,Clinton Hill Sandbox,shipping,,,https://sandboxusa.biz/,+1-718-928-5538,clintonhillsandbox@gmail.com
osm,Brooklyn Brazilan Jiu-Jitsu,sports_centre,,,https://brooklynbjj.com,+1-718-403-0067,genedunnskarate@gmail.com
osm,pinkFROG Cafe,cafe,Manhattan,221 North 9th Street Brooklyn NY 11211,https://pinkfrogcafe.com/,+1-929-265-3350,hello@pinkfrogcafe.com
osm,Hotel Flower Delivery NYC,florist,Manhattan,44 Morton Street New York NY 10014,http://flowersdeliverynyc.com/hotel-flower-delivery-nyc/,+1-646-693-0202,flowersdeliverynychotel@gmail.com
osm,Ito,restaurant,Manhattan,75 Barclay Street New York NY 10007,https://itotribeca.com/,,info@itotribeca.com
osm,Orquidea's Beauty Salon,hairdresser,,,https://www.orquideasbeautysalon.com,+1-718-483-9437,contact@orquideasbeautysalon.com
osm,Fix and Go NY,electronics_repair,Manhattan,141 East 62nd Street New York NY 10065,https://fixandgony.com/,+1 212-203-7789,info@fixandgony.com
osm,Stella's,restaurant,,,https://www.stellascaribbean.com,+1-347-987-4164,stellas.brooklyn@gmail.com
osm,Paula Rubenstein Ltd.,antiques,Manhattan,,http://paularubenstein.com,+1-212-966-8954,paula@paularubenstein.com
osm,Okdongsik,restaurant,Manhattan,13 East 30th Street New York NY 10016,https://www.handhospitality.com/okdongsik,+1-929-237-8164,okdongsik@handhospitality.com
osm,Panda and Cub,clothes,,2010 Avenue M 11210,https://pandaandcub.com,+1-718-564-6114,info@pandaandcub.com
osm,Madison Bar & Grill,restaurant,,,https://www.madisonbarandgrill.com/,+1-201-386-0300,management@madisonbarandgrill.com
osm,Paquita Beltre Service Center,accountant,,,https://paquitasservicecenter.com,+1-718-567-7169,paquitabeltreservicecenter@gmail.com
osm,Georges,restaurant,,5701 5th Avenue 11220,https://www.georgesmenu.com,+1-718-439-1403,email@linguo.com
osm,On A Roll,fast_food,,2656 Hylan Boulevard Staten Island NY 10306,https://onarollsi.com/,+1 718-269-4805,onarollsiny@gmail.com
osm,Queue Beer,bar,,,https://www.queue.beer,+1-347-599-2224,queue.beer@gmail.com
osm,Fiona Hair NYC,hairdresser,,,https://www.fionahair.nyc,+1-646-648-3322,fiona@fionahair.nyc
osm,StuyFitness on 20th,fitness_centre,Manhattan,523 East 20th Street New York NY 10009,https://www.stuytown.com/amenities/health-and-wellness/stuyfitness-on-20th,+1-212-420-5005,leasing@stuytown.com
osm,Magnolia Jewelers,jewelry,Manhattan,175 Canal Street,,+1-347-478-8883,info@magnoliajewelers.com
osm,Shu's Flower,florist,Manhattan,179 Mulberry Street 10012,http://shusflower.com,+1-212-625-8889,info@shusflower.com
osm,Dienst + Dotter Antikviteter,antiques,Manhattan,,https://www.dienstanddotter.com,+1-212-861-1200,info@dienstanddotter.com
osm,Vintage Thrift,charity,Manhattan,286 3rd Avenue 10010,http://www.vintagethriftshop.org,,vintagethriftnyc@gmail.com
osm,The Globe,pub,Manhattan,,https://www.theglobeny.com,+1-212-477-6161,globenyc@gmail.com
osm,NaNa Thai Street,restaurant,Manhattan,31 East 21st Street New York NY 10010,https://nanathaistreetnyc.com/,,nanathaistreet@gmail.com
osm,American Vintage,clothes,Manhattan,,https://www.americanvintage-store.com/us/en/store?id=260,+1-929-388-1656,contact@americanvintage-store.com
osm,David B. Heller,company,Manhattan,,https://dbh.io,,assistant@flxor.com
osm,Corridor,clothes,Manhattan,,https://corridornyc.com,+1-646-484-5874,info@corridornyc.com
osm,Buck Mason,clothes,Manhattan,235 Elizabeth Street 10012,https://www.buckmason.com/pages/buck-mason-new-york-nolita,+1-917-261-7559,help@buckmason.com
osm,Malin+Goetz,cosmetics,Manhattan,235 Elizabeth Street 10012,https://www.malinandgoetz.com/nolita-shop,+1-646-694-9655,nolita@malinandgoetz.com
osm,"Love, Adorned",gift,Manhattan,269 Elizabeth Street 10012,https://loveadorned.com,+1-212-431-5683,love@loveadorned.com
osm,Brooklyn Bikery,bicycle,,3149 Emmons Avenue,https://www.brooklynbikery.com/,+1 718-218-4464,brooklynbikery@gmail.com
osm,Staten Island Tax Services,accountant,,2047 Victory Blvd Staten Island NY 10314,https://statenislandtaxservices.com/,+1-646-670-1116,info@statenislandtaxservices.com
osm,Rendr,clinic,Manhattan,,https://rendrcare.com,+1-646-854-3622,medicalrecords@rendrcare.com
osm,The Wooly,restaurant,Manhattan,390 Broome Street 10013,https://www.thewooly.com,+1-212-571-2930,info@thewooly.com
osm,The Steel Mill,restaurant,,,https://steelmillbar.com/,,thesteelmill1363@gmail.com
osm,Hekate Café & Elixir Lounge,cafe,Manhattan,167 Avenue B New York NY 10009,https://www.hekatenyc.com/,,hekatenyc@gmail.com
osm,Brooklyn Artery,art,,1004 Cortelyou Road Brooklyn NY 11218,https://www.brooklynartery.com/,+1-347-365-9896,info@brooklynartery.com
osm,Soju Haus,restaurant,Manhattan,315 5th Avenue New York NY 10016,https://www.sojuhaus.com/,+1-212-213-2177,info@sojuhaus.com
osm,Venchi,cafe,Manhattan,861 Broadway New York NY 10003,https://us.venchi.com/store/broadway,,broadway@venchi.com
osm,Facial Plastic Surgery Group of NYC,doctors,Manhattan,905 5th Avenue New York NY 10021,https://www.facialplasticsurgerygroupnyc.com/,+1-646-233-4175,info@facialplasticsurgerygroupnyc.com
osm,Greenfeld's,fast_food,Manhattan,128 Lee Avenue 11211,https://greenfelds.com,+1-718-852-3906,orders@greenfelds.com
osm,Lupo Rosso Pizzeria,restaurant,Manhattan,,https://www.luporossony.com,+1-718-685-2255,eatpizza@luporossony.com
osm,Nicely Fit Co,fitness_centre,Manhattan,,https://www.nicelyfitco.com,+1 212 2879660,training@nicelyfitco.com
osm,Craft Pilates,sports_centre,,,https://craftpilates.com,+1-929-590-9778,hello@craftpilates.com
osm,Sunrise Real Estate Corp,company,,,https://sunriserealtyny.com,+1-718-355-9117,admin@sunriserealtyny.com
osm,Teazzi Tea Shop,cafe,Manhattan,43-21 Hunter Street Long Island City NY 11101,https://teazzi.com/,+1-347-554-2680,contact@yourstore.com
osm,Misha & Puff,clothes,,,https://shop.misha-and-puff.com/pages/brooklyn-store,+1-646-620-7970,brooklyn@misha-and-puff.com
osm,Rintercom,security,,,https://www.rintercom.com,+1-347-987-4369,info@rintercom.com
osm,Vitsœ,furniture,Manhattan,,http://dieterrams.com,+1-917-675-6990,newyork@vitsoe.com
osm,Loring Place,restaurant,Manhattan,,https://www.loringplacenyc.com,+1-212-388-1831,hello@loringplacenyc.com
osm,Karine Kazarian Luxury Skincare,beauty,Manhattan,,https://karinekazarian.com,+1-212-533-1010,info@karinekazarian.com
osm,Classic Arepas,fast_food,Manhattan,,https://www.classic-arepas.com,+1-929-593-0006,classicarepas@gmail.com
osm,Mr. Capri,restaurant,Manhattan,,https://mrcapri.com,+1-917-261-4329,mrcapriny@gmail.com
osm,Mace,bar,Manhattan,,https://www.macenewyork.com,+1-347-866-7739,info@macenewyork.com
osm,Moshava Coffee,cafe,Manhattan,,https://www.moshavacoffee.com,,info@moshavacoffee.com
osm,Crossroads Christian Church,place_of_worship,,6921 4th Avenue 11209,https://crossroadsbrooklyn.com,+1-347-578-7004,hello@crossroadsbrooklyn.com
osm,Elegant Florist,florist,,,https://www.elegantfloristny.com,+1-718-333-5312,wecare@elegantfloristny.com
osm,Matthew DelMauro,doctors,Manhattan,590 5th Avenue New York NY 10036,https://www.bodysculptingcenternyc.com,+1 646-257-2677,info@bodysculptingcenternyc.com
osm,Porta,restaurant,,135 Newark Avenue Jersey City NJ 07302,https://pizzaporta.com/jersey-city,+1-201-544-5199,info.jc@pizzaporta.com
osm,Gosht Josper Grill,restaurant,,3215 Coney Island Avenue Brooklyn NY 11235,https://www.gosht.com/,+1 718-504-8880,info@gosht.com
osm,CKO Kickboxing,fitness_centre,,333 Schermerhorn Street 11217,https://www.ckokickboxing.com/ny-brooklyn-park-slope/,+1-718-858-8500,handle@mv.strongstyle
osm,Realty Collective,estate_agent,,,https://realtycollective.com,+1-718-834-1440,info@realtycollective.com
osm,Stahl Gasiorowski Criminal Defense Lawyers,lawyer,Manhattan,52 Duane Street New York NY 10007,https://stahlesq.com,+1 212-755-3300,info@sgdefenselaw.com
osm,Express Language Solutions,company,,623 Brighton Beach Avenue Brooklyn NY 11235,https://www.elstranslations.com/,+1-718-769-7979,info@elstranslations.com
osm,SNL Fish N Birds,pet,,3594 Nostrand Avenue Brooklyn NY 11229,https://snlfishnbirds.com/,+1-917-921-5102,sala32838@gmail.com
osm,GW Motors,car,,282 Mount Pleasant Avenue Newark NJ 07104,https://www.gwmotorsnj.com,+1 973-856-6000,gwmotors@hotmail.com
osm,District 87,hairdresser,Manhattan,,https://www.district87salon.com,+1-347-948-8787,hello@district87salon.com
osm,Pottery Studio 1,pottery,Manhattan,,https://pottery-nyc.com,+1-917-694-2383,team@pottery-nyc.com
osm,Pilates Habitat,fitness_centre,Manhattan,,https://www.pilateshabitat.com/,+1-917-265-8954,pilateshabitatnyc@gmail.com
osm,Blue Meadow Flowers,florist,Manhattan,,https://www.floralstudionyc.com,+1-212-979-8618,info@floralstudionyc.com
osm,Salma,restaurant,Manhattan,351 East 12th Street 10003,https://www.salmaeastvillage.com,+1-917-261-4900,info@salmaeastvillage.com
osm,Zara Turkish Cuisine,restaurant,,1745 Forest Avenue Staten Island NY 10303,https://www.zaraforest.com/,+1 929-949-6810,info1@zaraforest.com
osm,The Veterinarians at Court Square,veterinary,Manhattan,27-19 44th Drive Long Island City NY 11101,https://nycvetgroup.com/,+1 718-400-8387,courtsquarevets@gmail.com
osm,Harold + Maud Vintage,clothes,,592 Lafayette Avenue 11216,https://www.haroldandmaudevintage.com,,haroldandmaudevintage@gmail.com
osm,Geico,insurance,,,https://www.geico.com/insurance-agents/new-york/new-york/hernan-picalomino/,+1-718-306-0800,hpicalomino@geico.com
osm,Ving Tsun Kung Fu,sports_centre,,,https://nycvingtsun.com,+1-718-845-3419,nycvingtsun@gmail.com
osm,Law Offices of Marc S. Albert,lawyer,,,https://www.msainjurylaw.com,+1-855-252-3788,malbert@msainjurylaw.com
osm,NYC Legal Construction WorkSite Signs,signmaker,Manhattan,35-08 Northern Boulevard Long Island City NY 11101,https://nycbuildingsignage.com,+1-718-433-2677,info@nycbuildingsignage.com
osm,Greendesk,coworking,Manhattan,34-18 Northern Boulevard Long Island City NY 11101,https://greendesk.com/coworking-spaces/queens/3418-northern-blvd/,+1-718-210-3650,sales@greendesk.com
osm,Pete's Pizzeria,fast_food,,,https://www.petespizzabayridge.com,+1-718-745-5442,petepizza76@gmail.com
osm,Decori Kitchens,kitchen,,37A 9th Street 11215,https://www.decorikitchens.com,+1-718-412-8815,info@decorikitchens.com
osm,Rainbow Bakery,bakery,,73-18 Broadway Jackson Heights NY 11372,https://rainbowbakeryny.com,+1 718-429-0786,82rainbowbakery@gmail.com
osm,1 Mi Taller Auto Repair,car_repair,,51-06 70th Street Woodside NY 11377,https://www.mitallerauto.com/,+1-718-424-7289;+1-917-584-1709,1mitallercorp@gmail.com
osm,Sami & Susu,restaurant,Manhattan,190 Orchard Street New York NY 10002,https://www.samiandsusu.com/,+16465592856,info@samiandsusu.com
osm,Dumpling N' Dips,restaurant,Manhattan,5 Saint Mark's Place New York NY 10003,https://www.dumplingndips.com/,+19294294656,contact@dumplingndips.com
osm,MG LIC Hair Artistic Studio,hairdresser,Manhattan,21-52 44th Drive Long Island City NY 11101,https://mghairartistic.com/ny-longislandcity,+1-347-848-0856,mghairartistic@gmail.com
osm,Birria-Landia,fast_food,,77-99 Roosevelt Avenue Jackson Heights NY 11372,https://birrialandia.com/,,info@la-studioweb.com
osm,Allouche Gallery,clothes,Manhattan,10012,https://allouchegallery.com,+1 212-966-6675,info@allouchegallery.com
osm,Angaar,restaurant,Manhattan,283 Columbus Avenue New York NY 10023,https://www.angaarnyc.com/,+1-212-393-4040,angaarnyc@gmail.com
osm,Tori Bien,fast_food,Manhattan,220 East 9th Street New York NY 10003,https://www.toribien.com/,+1-929-946-0789,info@toribien.com
